Country,Types of Land,UNIT_MEASURE,Unit of measure,Time,OBS_VALUE,UNIT_MULT,Unit multiplier,Actual area (ha)
Malta,Arable and permanent crop land,HA,Hectares,2017,11.58,3,Thousands,11580.0
Malta,Arable and permanent crop land,HA,Hectares,2018,11.58,3,Thousands,11580.0
Malta,Arable and permanent crop land,HA,Hectares,2019,11.58,3,Thousands,11580.0
Malta,Arable and permanent crop land,HA,Hectares,2020,10.71,3,Thousands,10710.0
Malta,Arable and permanent crop land,HA,Hectares,2021,10.73,3,Thousands,10730.0
Philippines,Arable and permanent crop land,HA,Hectares,1985,9750.0,3,Thousands,9750000.0
Philippines,Arable and permanent crop land,HA,Hectares,1986,9800.0,3,Thousands,9800000.0
Philippines,Arable and permanent crop land,HA,Hectares,1987,9820.0,3,Thousands,9820000.0
Philippines,Arable and permanent crop land,HA,Hectares,1988,9840.0,3,Thousands,9840000.0
Philippines,Arable and permanent crop land,HA,Hectares,1989,9860.0,3,Thousands,9860000.0
Philippines,Arable and permanent crop land,HA,Hectares,1990,9880.0,3,Thousands,9880000.0
Philippines,Arable and permanent crop land,HA,Hectares,1991,9887.0,3,Thousands,9887000.0
Philippines,Arable and permanent crop land,HA,Hectares,1992,9835.0,3,Thousands,9835000.0
Philippines,Arable and permanent crop land,HA,Hectares,1993,9785.0,3,Thousands,9785000.0
Philippines,Arable and permanent crop land,HA,Hectares,1994,9735.0,3,Thousands,9735000.0
Philippines,Arable and permanent crop land,HA,Hectares,1995,9685.0,3,Thousands,9685000.0
Philippines,Arable and permanent crop land,HA,Hectares,1996,9735.0,3,Thousands,9735000.0
Philippines,Arable and permanent crop land,HA,Hectares,1997,9885.0,3,Thousands,9885000.0
Philippines,Arable and permanent crop land,HA,Hectares,1998,9835.0,3,Thousands,9835000.0
Philippines,Arable and permanent crop land,HA,Hectares,1999,9785.0,3,Thousands,9785000.0
Philippines,Arable and permanent crop land,HA,Hectares,2000,9734.0,3,Thousands,9734000.0
Philippines,Arable and permanent crop land,HA,Hectares,2001,9684.0,3,Thousands,9684000.0
Philippines,Arable and permanent crop land,HA,Hectares,2002,9635.0,3,Thousands,9635000.0
Philippines,Arable and permanent crop land,HA,Hectares,2003,9740.0,3,Thousands,9740000.0
Philippines,Arable and permanent crop land,HA,Hectares,2004,9970.0,3,Thousands,9970000.0
Philippines,Arable and permanent crop land,HA,Hectares,2005,9855.0,3,Thousands,9855000.0
Philippines,Arable and permanent crop land,HA,Hectares,2006,10080.0,3,Thousands,10080000.0
Philippines,Arable and permanent crop land,HA,Hectares,2007,10290.0,3,Thousands,10290000.0
Philippines,Arable and permanent crop land,HA,Hectares,2008,10510.0,3,Thousands,10510000.0
Philippines,Arable and permanent crop land,HA,Hectares,2009,10600.0,3,Thousands,10600000.0
Philippines,Arable and permanent crop land,HA,Hectares,2010,10600.0,3,Thousands,10600000.0
Philippines,Arable and permanent crop land,HA,Hectares,2011,10760.0,3,Thousands,10760000.0
Philippines,Arable and permanent crop land,HA,Hectares,2012,10930.0,3,Thousands,10930000.0
Philippines,Arable and permanent crop land,HA,Hectares,2013,10969.0,3,Thousands,10969000.0
Philippines,Arable and permanent crop land,HA,Hectares,2014,10998.0,3,Thousands,10998000.0
Philippines,Arable and permanent crop land,HA,Hectares,2015,11027.0,3,Thousands,11027000.0
Philippines,Arable and permanent crop land,HA,Hectares,2016,11056.0,3,Thousands,11056000.0
Philippines,Arable and permanent crop land,HA,Hectares,2017,11085.0,3,Thousands,11085000.0
Philippines,Arable and permanent crop land,HA,Hectares,2018,11114.0,3,Thousands,11114000.0
Philippines,Arable and permanent crop land,HA,Hectares,2019,11143.0,3,Thousands,11143000.0
Philippines,Arable and permanent crop land,HA,Hectares,2020,11175.0,3,Thousands,11175000.0
Romania,Arable and permanent crop land,HA,Hectares,1990,10039.4,3,Thousands,10039400.0
Romania,Arable and permanent crop land,HA,Hectares,1991,10022.8,3,Thousands,10022800.0
Romania,Arable and permanent crop land,HA,Hectares,1992,9958.6,3,Thousands,9958600.0
Romania,Arable and permanent crop land,HA,Hectares,1993,9939.6,3,Thousands,9939600.0
Romania,Arable and permanent crop land,HA,Hectares,1994,9923.7,3,Thousands,9923700.0
Romania,Arable and permanent crop land,HA,Hectares,1995,9905.4,3,Thousands,9905400.0
Romania,Arable and permanent crop land,HA,Hectares,1996,9895.3,3,Thousands,9895300.0
Romania,Arable and permanent crop land,HA,Hectares,1997,9904.2,3,Thousands,9904200.0
Romania,Arable and permanent crop land,HA,Hectares,1998,9840.4,3,Thousands,9840400.0
Romania,Arable and permanent crop land,HA,Hectares,1999,9843.9,3,Thousands,9843900.0
Romania,Arable and permanent crop land,HA,Hectares,2000,9865.78,3,Thousands,9865780.0
Romania,Arable and permanent crop land,HA,Hectares,2001,9862.76,3,Thousands,9862760.0
Romania,Arable and permanent crop land,HA,Hectares,2002,9860.23,3,Thousands,9860230.0
Romania,Arable and permanent crop land,HA,Hectares,2003,9843.06,3,Thousands,9843060.0
Romania,Arable and permanent crop land,HA,Hectares,2004,9343.84,3,Thousands,9343840.0
Romania,Arable and permanent crop land,HA,Hectares,2005,9495.1,3,Thousands,9495100.0
Romania,Arable and permanent crop land,HA,Hectares,2006,9408.04,3,Thousands,9408040.0
Romania,Arable and permanent crop land,HA,Hectares,2007,9136.29,3,Thousands,9136290.0
Romania,Arable and permanent crop land,HA,Hectares,2008,9184.19,3,Thousands,9184190.0
Romania,Arable and permanent crop land,HA,Hectares,2009,9249.17,3,Thousands,9249170.0
Romania,Arable and permanent crop land,HA,Hectares,2010,9609.8,3,Thousands,9609800.0
Romania,Arable and permanent crop land,HA,Hectares,2011,9438.85,3,Thousands,9438850.0
Romania,Arable and permanent crop land,HA,Hectares,2012,9244.32,3,Thousands,9244320.0
Romania,Arable and permanent crop land,HA,Hectares,2013,9187.75,3,Thousands,9187750.0
Romania,Arable and permanent crop land,HA,Hectares,2014,9203.48,3,Thousands,9203480.0
Romania,Arable and permanent crop land,HA,Hectares,2015,9203.09,3,Thousands,9203090.0
Romania,Arable and permanent crop land,HA,Hectares,2016,8999.47,3,Thousands,8999470.0
Romania,Arable and permanent crop land,HA,Hectares,2017,8957.76,3,Thousands,8957760.0
Romania,Arable and permanent crop land,HA,Hectares,2018,9125.33,3,Thousands,9125330.0
Romania,Arable and permanent crop land,HA,Hectares,2019,9378.06,3,Thousands,9378060.0
Romania,Arable and permanent crop land,HA,Hectares,2020,8885.77,3,Thousands,8885770.0
Romania,Arable and permanent crop land,HA,Hectares,2021,8989.22,3,Thousands,8989220.0
Russia,Arable and permanent crop land,HA,Hectares,1992,133708.0,3,Thousands,133708000.0
Russia,Arable and permanent crop land,HA,Hectares,1993,131295.0,3,Thousands,131295000.0
Russia,Arable and permanent crop land,HA,Hectares,1994,130404.0,3,Thousands,130404000.0
Russia,Arable and permanent crop land,HA,Hectares,1995,129400.0,3,Thousands,129400000.0
Russia,Arable and permanent crop land,HA,Hectares,1996,127973.0,3,Thousands,127973000.0
Russia,Arable and permanent crop land,HA,Hectares,1997,129384.0,3,Thousands,129384000.0
Russia,Arable and permanent crop land,HA,Hectares,1998,127959.0,3,Thousands,127959000.0
Russia,Arable and permanent crop land,HA,Hectares,1999,126820.0,3,Thousands,126820000.0
Russia,Arable and permanent crop land,HA,Hectares,2000,126238.0,3,Thousands,126238000.0
Russia,Arable and permanent crop land,HA,Hectares,2001,125718.0,3,Thousands,125718000.0
Russia,Arable and permanent crop land,HA,Hectares,2002,125300.0,3,Thousands,125300000.0
Russia,Arable and permanent crop land,HA,Hectares,2003,124373.0,3,Thousands,124373000.0
Russia,Arable and permanent crop land,HA,Hectares,2004,123956.0,3,Thousands,123956000.0
Russia,Arable and permanent crop land,HA,Hectares,2005,123581.0,3,Thousands,123581000.0
Russia,Arable and permanent crop land,HA,Hectares,2006,123371.0,3,Thousands,123371000.0
Russia,Arable and permanent crop land,HA,Hectares,2007,123368.0,3,Thousands,123368000.0
Russia,Arable and permanent crop land,HA,Hectares,2008,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2009,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2010,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2011,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2012,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2013,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2014,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2015,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2016,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2017,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2018,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2019,123442.0,3,Thousands,123442000.0
Russia,Arable and permanent crop land,HA,Hectares,2020,123442.0,3,Thousands,123442000.0
South Africa,Arable and permanent crop land,HA,Hectares,1985,12655.0,3,Thousands,12655000.0
South Africa,Arable and permanent crop land,HA,Hectares,1986,12900.0,3,Thousands,12900000.0
South Africa,Arable and permanent crop land,HA,Hectares,1987,12850.0,3,Thousands,12850000.0
South Africa,Arable and permanent crop land,HA,Hectares,1988,12900.0,3,Thousands,12900000.0
South Africa,Arable and permanent crop land,HA,Hectares,1989,13000.0,3,Thousands,13000000.0
South Africa,Arable and permanent crop land,HA,Hectares,1990,13100.0,3,Thousands,13100000.0
South Africa,Arable and permanent crop land,HA,Hectares,1991,13205.0,3,Thousands,13205000.0
South Africa,Arable and permanent crop land,HA,Hectares,1992,13473.0,3,Thousands,13473000.0
South Africa,Arable and permanent crop land,HA,Hectares,1993,13736.0,3,Thousands,13736000.0
South Africa,Arable and permanent crop land,HA,Hectares,1994,13765.0,3,Thousands,13765000.0
South Africa,Arable and permanent crop land,HA,Hectares,1995,13820.0,3,Thousands,13820000.0
South Africa,Arable and permanent crop land,HA,Hectares,1996,13990.0,3,Thousands,13990000.0
South Africa,Arable and permanent crop land,HA,Hectares,1997,14045.0,3,Thousands,14045000.0
South Africa,Arable and permanent crop land,HA,Hectares,1998,14060.0,3,Thousands,14060000.0
South Africa,Arable and permanent crop land,HA,Hectares,1999,14130.0,3,Thousands,14130000.0
South Africa,Arable and permanent crop land,HA,Hectares,2000,14197.0,3,Thousands,14197000.0
South Africa,Arable and permanent crop land,HA,Hectares,2001,14085.0,3,Thousands,14085000.0
South Africa,Arable and permanent crop land,HA,Hectares,2002,14100.0,3,Thousands,14100000.0
South Africa,Arable and permanent crop land,HA,Hectares,2003,14000.0,3,Thousands,14000000.0
South Africa,Arable and permanent crop land,HA,Hectares,2004,13680.0,3,Thousands,13680000.0
South Africa,Arable and permanent crop land,HA,Hectares,2005,13555.0,3,Thousands,13555000.0
South Africa,Arable and permanent crop land,HA,Hectares,2006,12960.0,3,Thousands,12960000.0
South Africa,Arable and permanent crop land,HA,Hectares,2007,12962.0,3,Thousands,12962000.0
South Africa,Arable and permanent crop land,HA,Hectares,2008,13180.0,3,Thousands,13180000.0
South Africa,Arable and permanent crop land,HA,Hectares,2009,13060.0,3,Thousands,13060000.0
South Africa,Arable and permanent crop land,HA,Hectares,2010,12963.0,3,Thousands,12963000.0
South Africa,Arable and permanent crop land,HA,Hectares,2011,12446.0,3,Thousands,12446000.0
South Africa,Arable and permanent crop land,HA,Hectares,2012,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2013,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2014,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2015,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2016,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2017,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2018,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2019,12413.0,3,Thousands,12413000.0
South Africa,Arable and permanent crop land,HA,Hectares,2020,12413.0,3,Thousands,12413000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1992,34456.0,3,Thousands,34456000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1993,34417.0,3,Thousands,34417000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1994,34357.0,3,Thousands,34357000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1995,34329.0,3,Thousands,34329000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1996,34211.0,3,Thousands,34211000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1997,34081.0,3,Thousands,34081000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1998,33821.0,3,Thousands,33821000.0
Ukraine,Arable and permanent crop land,HA,Hectares,1999,33615.0,3,Thousands,33615000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2000,33496.0,3,Thousands,33496000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2001,33461.0,3,Thousands,33461000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2002,33457.0,3,Thousands,33457000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2003,33387.0,3,Thousands,33387000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2004,33386.0,3,Thousands,33386000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2005,33353.0,3,Thousands,33353000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2006,33345.0,3,Thousands,33345000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2007,33333.0,3,Thousands,33333000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2008,33374.0,3,Thousands,33374000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2009,33376.0,3,Thousands,33376000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2010,33374.0,3,Thousands,33374000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2011,33395.0,3,Thousands,33395000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2012,33412.0,3,Thousands,33412000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2013,33671.0,3,Thousands,33671000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2014,33663.0,3,Thousands,33663000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2015,33667.0,3,Thousands,33667000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2016,33673.0,3,Thousands,33673000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2017,33668.0,3,Thousands,33668000.0
Ukraine,Arable and permanent crop land,HA,Hectares,2018,33752.0,3,Thousands,33752000.0
